product_id,brand,model_name,category,gender_target,size_system_primary,size_range_primary,sizes_available_uk,sizes_available_us,sizes_available_eu,foot_length_min_cm,foot_length_max_cm,width_options,recommended_foot_width_cm_min,recommended_foot_width_cm_max,fit_profile,cushioning_level,arch_support,material_upper,outsole_type,weight_g,colors,price_usd,rating_avg,review_count,stock_status,image_url,description_short,sources_used
vans-captoe-plus-formal-180,Vans,Captoe Plus,Formal,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.8,30.1,Regular,8.7,10.9,regular,medium,medium,full-grain leather,TPU,453,black|blue|purple,111.9,3.9,120,in_stock,,Formal shoe with full-grain leather upper and TPU outsole; medium cushioning and medium arch support for a regular feel.,vans.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
adidas-retro-ii-casual-181,Adidas,Retro II,Casual,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.8,26.9,Narrow|Regular|Wide,8.11,10.31,roomy,low,high,suede,cupsole rubber,329,white|purple|green,90.31,3.3,49,out_of_stock,,"Built for casual days: suede upper, durable cupsole rubber outsole, low cushion, high support, and a roomy fit.",adidas.co.uk; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
hoka-hyper-6-athletic-182,HOKA,Hyper 6,Athletic,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.9,30.1,Regular,8.72,10.92,regular,medium,high,synthetic mesh,TPU,317,pink|grey|white,125.63,4.1,60,in_stock,,"Built for athletic days: synthetic mesh upper, durable TPU outsole, medium cushion, high support, and a regular fit.",hoka.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
saucony-charge-max-premium-athletic-183,Saucony,Charge Max Premium,Athletic,Unisex,UK,UK 3-11.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",21.8,29.5,Narrow|Regular|Wide,8.59,10.79,roomy,low,medium,synthetic leather,TPU,234,yellow|pink|brown,145.59,4,147,in_stock,,"Saucony athletic footwear featuring synthetic leather, TPU, low cushioning, medium arch support, and a roomy profile.",saucony.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
timberland-dress-ii-formal-184,Timberland,Dress II,Formal,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.7,30.1,Narrow|Regular|Wide,8.68,10.88,snug,medium,medium,suede leather,TPU,389,orange|pink|brown|red,164.21,3.9,172,low_stock,,Formal shoe with suede leather upper and TPU outsole; medium cushioning and medium arch support for a snug feel.,timberland.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
brooks-lo-elite-gt-casual-185,Brooks,Lo Elite GT,Casual,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.4,30.1,Narrow,9.18,9.88,regular,low,low,leather,rubber,350,blue|tan,89.37,4.2,48,in_stock,,"Brooks casual footwear featuring leather, rubber, low cushioning, low arch support, and a regular profile.",brooksrunning.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
brooks-urban-prime-casual-186,Brooks,Urban Prime,Casual,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22,26.9,Wide,9.35,10.35,roomy,medium,medium,canvas,cupsole rubber,390,navy|beige|tan,105.68,4.5,32,out_of_stock,,"Brooks casual footwear featuring canvas, cupsole rubber, medium cushioning, medium arch support, and a roomy profile.",brooksrunning.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
clarks-urban-x-casual-187,Clarks,Urban X,Casual,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.4,29.9,Regular,9.15,11.35,regular,medium,medium,suede,rubber,343,black|blue|tan,123.37,3.7,19,in_stock,,Casual shoe with suede upper and rubber outsole; medium cushioning and medium arch support for a regular feel.,clarks.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
timberland-peak-4-trail-188,Timberland,Peak 4,Trail,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22.1,26.9,Narrow|Regular|Wide,8.16,10.36,snug,low,medium,synthetic mesh,Vibram-style rubber,307,white|blue|navy|pink,142.5,4.4,60,in_stock,,"Timberland trail footwear featuring synthetic mesh, Vibram-style rubber, low cushioning, medium arch support, and a snug profile.",timberland.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-charge-elite-athletic-189,Merrell,Charge Elite,Athletic,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.7,30,Wide,9.86,10.86,regular,medium,high,synthetic leather,non-marking rubber,302,purple|white|green|red,98.79,3.9,35,in_stock,,"Built for athletic days: synthetic leather upper, durable non-marking rubber outsole, medium cushion, high support, and a regular fit.",merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
hoka-trailblazer-max-trail-190,HOKA,Trailblazer Max,Trail,Male,UK,UK 6-11.5,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.3,29.7,Narrow|Regular|Wide,9.09,11.29,roomy,medium,low,ripstop mesh,lugged rubber,354,yellow|orange|green,172.7,4.4,185,in_stock,,Trail shoe with ripstop mesh upper and lugged rubber outsole; medium cushioning and low arch support for a roomy feel.,hoka.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
puma-pace-9-running-191,PUMA,Pace 9,Running,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22.3,26.8,Narrow|Regular,8.18,9.48,regular,medium,medium,knit mesh,carbon rubber,320,tan|orange|green|pink,120.61,4.2,42,in_stock,,Running shoe with knit mesh upper and carbon rubber outsole; medium cushioning and medium arch support for a regular feel.,puma.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
asics-power-plus-athletic-192,ASICS,Power Plus,Athletic,Male,UK,UK 6-11.5,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.2,29.4,Narrow|Regular,9.02,10.32,regular,low,medium,knit,non-marking rubber,311,yellow|orange|black|tan,127.96,4.1,17,in_stock,,"ASICS athletic footwear featuring knit, non-marking rubber, low cushioning, medium arch support, and a regular profile.",asics.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
timberland-lo-iii-casual-193,Timberland,Lo III,Casual,Male,UK,UK 6.5-12,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.7,30,Narrow|Regular|Wide,9.22,11.42,snug,medium,medium,canvas,gum rubber,358,pink|yellow|purple,97.3,4.1,72,in_stock,,Casual shoe with canvas upper and gum rubber outsole; medium cushioning and medium arch support for a snug feel.,timberland.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
reebok-classic-plus-casual-194,Reebok,Classic Plus,Casual,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22.3,27,Regular,8.22,10.42,snug,medium,high,synthetic leather,cupsole rubber,309,red|orange,89.99,3.7,83,in_stock,,"Reebok casual footwear featuring synthetic leather, cupsole rubber, medium cushioning, high arch support, and a snug profile.",reebok.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-brogue-i-formal-195,Merrell,Brogue I,Formal,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.4,29.9,Narrow|Regular|Wide,9.15,11.35,regular,medium,medium,suede leather,TPU,318,beige|yellow|blue,166.5,4,64,out_of_stock,,"Built for formal days: suede leather upper, durable TPU outsole, medium cushion, medium support, and a regular fit.",merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
skechers-heritage-9-casual-196,Skechers,Heritage 9,Casual,Female,UK,UK 3-8,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","37.5,38,39,40,40.5,41,42,43,43.5,44,45",21.6,26.4,Regular|Wide,8.68,10.18,roomy,medium,medium,leather,gum rubber,320,grey|orange,72.83,3.9,88,low_stock,,Casual shoe with leather upper and gum rubber outsole; medium cushioning and medium arch support for a roomy feel.,skechers.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
salomon-surge-9-running-197,Salomon,Surge 9,Running,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.6,27,Regular|Wide,8.79,10.29,snug,low,medium,synthetic mesh,carbon rubber,245,blue|green|navy,165.69,3.8,54,in_stock,,Running shoe with synthetic mesh upper and carbon rubber outsole; low cushioning and medium arch support for a snug feel.,salomon.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
brooks-captoe-4-premium-formal-198,Brooks,Captoe 4 Premium,Formal,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.6,26.9,Narrow|Regular|Wide,8.07,10.27,regular,medium,high,full-grain leather,TPU,368,blue|black|navy|tan,144.98,4.6,91,in_stock,,"Brooks formal footwear featuring full-grain leather, TPU, medium cushioning, high arch support, and a regular profile.",brooksrunning.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
converse-terra-9-trail-199,Converse,Terra 9,Trail,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.9,27,Narrow|Regular|Wide,8.15,10.35,roomy,medium,medium,gore-tex membrane,sticky rubber,314,green|orange|yellow,122.07,3.9,32,in_stock,,"Built for trail days: gore-tex membrane upper, durable sticky rubber outsole, medium cushion, medium support, and a roomy fit.",converse.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
brooks-street-max-pro-casual-200,Brooks,Street Max Pro,Casual,Female,UK,UK 3.5-8,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","38,39,40,40.5,41,42,43,43.5,44,45",22.2,26.5,Regular,8.11,10.31,regular,low,low,canvas,cupsole rubber,361,navy|grey|purple,84.13,3.9,75,in_stock,,"Built for casual days: canvas upper, durable cupsole rubber outsole, low cushion, low support, and a regular fit.",brooksrunning.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
new-balance-summit-9-trail-201,New Balance,Summit 9,Trail,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.7,27,Regular,8.11,10.31,regular,low,medium,ripstop mesh,Vibram-style rubber,392,beige|grey,144.92,3.7,59,in_stock,,"New Balance trail footwear featuring ripstop mesh, Vibram-style rubber, low cushioning, medium arch support, and a regular profile.",newbalance.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
nike-derby-4-formal-202,Nike,Derby 4,Formal,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.7,30,Regular,8.66,10.86,snug,medium,low,suede leather,leather,339,grey|pink|orange,152.82,4.6,109,out_of_stock,,Formal shoe with suede leather upper and leather outsole; medium cushioning and low arch support for a snug feel.,nike.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
new-balance-velocity-9-running-203,New Balance,Velocity 9,Running,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.3,29.9,Wide,10.33,11.33,regular,high,medium,engineered mesh,rubber,285,orange|grey|beige|brown,146.02,4.5,176,low_stock,,Running shoe with engineered mesh upper and rubber outsole; high cushioning and medium arch support for a regular feel.,newbalance.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
saucony-court-plus-casual-204,Saucony,Court Plus,Casual,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.8,30.1,Wide,9.9,10.9,roomy,medium,medium,leather,gum rubber,377,yellow|white|red,106.49,4.2,29,in_stock,,Casual shoe with leather upper and gum rubber outsole; medium cushioning and medium arch support for a roomy feel.,saucony.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
new-balance-charge-8-lite-athletic-205,New Balance,Charge 8 Lite,Athletic,Male,UK,UK 6-11.5,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.3,29.4,Regular,9.03,11.23,regular,medium,medium,synthetic leather,non-marking rubber,293,orange|green|navy,106.42,4.4,41,in_stock,,"New Balance athletic footwear featuring synthetic leather, non-marking rubber, medium cushioning, medium arch support, and a regular profile.",newbalance.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-oxford-prime-formal-206,Merrell,Oxford Prime,Formal,Unisex,UK,UK 3.5-12,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",22.1,30.1,Regular|Wide,9.46,10.96,regular,medium,medium,full-grain leather,leather,384,brown|green|blue,110.17,4.6,18,in_stock,,Formal shoe with full-grain leather upper and leather outsole; medium cushioning and medium arch support for a regular feel.,merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
puma-grit-i-trail-207,PUMA,Grit I,Trail,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.9,29.9,Narrow|Regular|Wide,8.68,10.88,snug,medium,high,gore-tex membrane,Vibram-style rubber,365,pink|beige|black,140.26,4.5,99,in_stock,,Trail shoe with gore-tex membrane upper and Vibram-style rubber outsole; medium cushioning and high arch support for a snug feel.,puma.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
timberland-street-ii-casual-208,Timberland,Street II,Casual,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.3,30,Regular|Wide,9.85,11.35,roomy,low,medium,synthetic leather,gum rubber,341,green|beige|navy|brown,85.35,4,28,low_stock,,"Timberland casual footwear featuring synthetic leather, gum rubber, low cushioning, medium arch support, and a roomy profile.",timberland.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
timberland-flex-prime-athletic-209,Timberland,Flex Prime,Athletic,Unisex,UK,UK 3.5-11.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",22,29.5,Regular,8.63,10.83,snug,high,medium,knit,rubber,343,brown|white|yellow|purple,98.34,4.2,72,in_stock,,"Timberland athletic footwear featuring knit, rubber, high cushioning, medium arch support, and a snug profile.",timberland.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
salomon-lift-max-athletic-210,Salomon,Lift Max,Athletic,Unisex,UK,UK 3.5-12,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",22,30,Regular|Wide,9.42,10.92,regular,high,medium,knit,TPU,358,tan|white,144.18,4.6,13,in_stock,,"Salomon athletic footwear featuring knit, TPU, high cushioning, medium arch support, and a regular profile.",salomon.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
skechers-monk-8-formal-211,Skechers,Monk 8,Formal,Male,UK,UK 6.5-12,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.7,29.9,Narrow|Regular|Wide,9.2,11.4,regular,medium,medium,suede leather,leather,433,blue|yellow|navy|beige,106.61,4.5,123,in_stock,,"Skechers formal footwear featuring suede leather, leather, medium cushioning, medium arch support, and a regular profile.",skechers.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
clarks-urban-8-casual-212,Clarks,Urban 8,Casual,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22.2,27.1,Narrow|Regular,8.22,9.52,regular,medium,low,canvas,cupsole rubber,290,beige|black|brown|purple,108.01,4.1,238,in_stock,,"Clarks casual footwear featuring canvas, cupsole rubber, medium cushioning, low arch support, and a regular profile.",clarks.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
salomon-grit-6-trail-213,Salomon,Grit 6,Trail,Male,UK,UK 6.5-12,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.8,30,Narrow|Regular|Wide,9.24,11.44,roomy,medium,medium,gore-tex membrane,sticky rubber,428,yellow|orange|grey|tan,170.72,4,86,in_stock,,"Salomon trail footwear featuring gore-tex membrane, sticky rubber, medium cushioning, medium arch support, and a roomy profile.",salomon.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
nike-zoom-6-running-214,Nike,Zoom 6,Running,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.8,27,Narrow|Regular|Wide,8.13,10.33,regular,medium,medium,synthetic mesh,carbon rubber,247,grey|tan|green,126.11,4.5,154,in_stock,,"Built for running days: synthetic mesh upper, durable carbon rubber outsole, medium cushion, medium support, and a regular fit.",nike.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
hoka-lo-9-casual-215,HOKA,Lo 9,Casual,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.7,27.1,Regular,8.13,10.33,roomy,low,high,suede,gum rubber,331,grey|green,62.36,4.4,32,in_stock,,"Built for casual days: suede upper, durable gum rubber outsole, low cushion, high support, and a roomy fit.",hoka.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
timberland-chelsea-ii-formal-216,Timberland,Chelsea II,Formal,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.8,26.9,Narrow|Regular|Wide,8.11,10.31,regular,medium,low,suede leather,rubber,436,blue|yellow|brown,151.34,4.9,52,in_stock,,"Built for formal days: suede leather upper, durable rubber outsole, medium cushion, low support, and a regular fit.",timberland.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
clarks-hyper-x-athletic-217,Clarks,Hyper X,Athletic,Female,UK,UK 3-8,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","37.5,38,39,40,40.5,41,42,43,43.5,44,45",21.8,26.6,Regular,8.05,10.25,regular,high,medium,knit,non-marking rubber,273,yellow|grey|orange,115.44,4,29,in_stock,,"Built for athletic days: knit upper, durable non-marking rubber outsole, high cushion, medium support, and a regular fit.",clarks.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
asics-stride-plus-running-218,ASICS,Stride Plus,Running,Male,UK,UK 6-11.5,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.4,29.5,Narrow|Regular|Wide,9.07,11.27,regular,medium,medium,knit mesh,blown rubber,274,green|grey|purple|black,135.96,4,68,low_stock,,Running shoe with knit mesh upper and blown rubber outsole; medium cushioning and medium arch support for a regular feel.,asics.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
clarks-everyday-8-casual-219,Clarks,Everyday 8,Casual,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.2,30,Narrow|Regular|Wide,9.13,11.33,regular,medium,high,canvas,gum rubber,359,white|orange|green,105.91,3.7,150,in_stock,,"Clarks casual footwear featuring canvas, gum rubber, medium cushioning, high arch support, and a regular profile.",clarks.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
puma-retro-7-casual-220,PUMA,Retro 7,Casual,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.9,26.9,Wide,9.33,10.33,roomy,medium,high,leather,cupsole rubber,352,grey|pink|brown|yellow,99.64,4.3,83,in_stock,,"PUMA casual footwear featuring leather, cupsole rubber, medium cushioning, high arch support, and a roomy profile.",puma.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
